L,Teff,R,mass,logg,isWR,mass_current,phase,m_hst_f127m,m_hst_f139m,m_hst_f153m
7.962121227650759e+28,14559.10894401313,1577009410.7876894,3.855958389419461,4.313402693343479,False,3.8559217700102604,0.0,10.399723018757427,10.4207498967319,10.421360479863733
1.0028990601371517e+29,15138.465462323338,1637021514.808426,4.105668793910638,4.308229429340208,False,4.105624598322017,0.0,10.27007225634137,10.292399160092227,10.294049276268924
1.0479413141462554e+29,15249.909654339699,1649010509.1232474,4.155275313425859,4.30710847047547,False,4.155229495440447,0.0,10.245239234327205,10.267804652001585,10.269654795760891
1.0986284131751362e+29,15370.24238912185,1662085896.6321096,4.209377213542554,4.305864376035806,False,4.209329581235245,0.0,10.21846627916758,10.241285159772278,10.243347761161612
1.147620606725509e+29,15481.756611279132,1674357460.0016425,4.260099055997817,4.304672553047527,False,4.260049676025017,0.0,10.193649713136002,10.21669984161985,10.218956151267093
1.1968672634391612e+29,15589.572194989642,1686335888.9811828,4.309614400758909,4.303494055238133,False,4.309563273330011,0.0,10.16968773575259,10.19295814419699,10.195398883965321
1.2468604984451153e+29,15695.033856565018,1698141607.942128,4.358457682982303,4.302323144705222,False,4.358404791856286,0.0,10.14630438618101,10.169787164709001,10.17240564496186
1.2996118758251499e+29,15802.386761051286,1710215923.1173527,4.408512216475409,4.301123028081033,False,4.408457472566716,0.0,10.122600445600819,10.14629626973955,10.149093018812186
1.36057835771958e+29,15922.200152739648,1723634209.4097815,4.464541523261041,4.299815602285292,False,4.4644846564421625,0.0,10.096420057637836,10.120349784761638,10.123342346748485
1.4201027771796414e+29,16034.885124408558,1736271618.6728754,4.517522799036808,4.298593442998037,False,4.517463873071874,0.0,10.071960148541704,10.096110375709673,10.099285362746125
1.4810005430860048e+29,16146.23090578738,1748738110.0853832,4.570059178126504,4.297404553877188,False,4.569998163551621,0.0,10.047982840769603,10.072356344216125,10.075711477981434
1.5431673836998248e+29,16256.141267268897,1761006959.039016,4.622069721896063,4.296254464519535,False,4.622006593669784,0.0,10.024531952417352,10.049122431163449,10.052652769817334
1.6060139995624334e+29,16363.505142907448,1773011173.4742475,4.6732439632419815,4.295137022119449,False,4.67317870958153,0.0,10.001761944827706,10.026561247860625,10.030260292830368
1.6747521205524385e+29,16476.964935315566,1785707476.7146332,4.727669101627432,4.293964715453414,False,4.727601532502288,0.0,9.977857776460501,10.002874467904151,10.006749231854371
1.7495592217041533e+29,16595.98961197663,1799067669.33875,4.785123856877882,4.292734165969703,False,4.785053790521663,0.0,9.952918137846245,9.978159378473547,9.9822157200691
1.8273013571050458e+29,16715.002611145563,1812515272.261471,4.842993970587034,4.291487936013109,False,4.8429213306169965,0.0,9.928063388782267,9.953525732408336,9.9577608901598
1.9075939346355825e+29,16833.335516956722,1825963494.8739755,4.901011924476878,4.290237861660199,False,4.900936644305519,0.0,9.90344444999563,9.929123293531577,9.93353358207663
1.9900071970822514e+29,16949.966287204046,1839412484.618515,4.958852452560707,4.288958064070823,False,4.958774476161199,0.0,9.87912975772914,9.905018992439839,9.909599396667296
2.0743859192808823e+29,17064.41754197688,1852897193.1320999,5.016399622971944,4.28762589198597,False,5.016318895351063,0.0,9.855040032054987,9.881130522765467,9.88588660466024
2.1664231649066264e+29,17183.917312218993,1867311538.1558104,5.077423376269376,4.286146070517073,False,5.077339642980688,0.0,9.829631217229391,9.85592705446765,9.860872889339973
2.268264444640606e+29,17311.167446387193,1882710791.6038983,5.142877098020785,4.284573730179047,False,5.142790044234364,0.0,9.802731676228117,9.82924265915747,9.834387453005423
2.368292176127432e+29,17432.015277692022,1897194811.1990654,5.20511727979187,4.2831421369316205,False,5.205027013257469,0.0,9.777550146711839,9.804261881728493,9.80959266004038
2.4616880236919666e+29,17541.31370652073,1910212836.6241934,5.261560304511652,4.281886891482184,False,5.261467078981011,0.0,9.75503432937598,9.781924764596186,9.787421333485195
2.5563397222206543e+29,17648.608103670358,1922993645.1671493,5.317245309229688,4.280665743138866,False,5.317149092772512,0.0,9.733079399533313,9.760142790703634,9.765799951126661
2.657000448211208e+29,17759.10035751136,1936169500.8610947,5.374876064408942,4.279415895378255,False,5.374776696418575,0.0,9.710607166536361,9.7378461836886,9.743666534897532
2.763379651889232e+29,17871.960271815144,1949689176.4054334,5.434108731887386,4.278107050383555,False,5.434006058815806,0.0,9.687742392834371,9.715158441536692,9.72114328428526
2.8708523238585067e+29,17982.02188671563,1962989002.2548602,5.492384706075442,4.276737771728782,False,5.492278704342567,0.0,9.665467861622576,9.693054594248386,9.699197831957562
2.9904688474767585e+29,18101.145842664264,1977183556.8102832,5.555402362608184,4.275407615672608,False,5.555292697756156,0.0,9.641579448044014,9.669365566709727,9.675685501604642
3.1114899505562585e+29,18218.638890757407,1990865081.618581,5.617276295589821,4.274463251876941,False,5.617163069553427,0.0,9.618511882663258,9.646493296975494,9.652985935693527
3.220422357529628e+29,18322.31836714607,2002557753.9577088,5.6714748730144535,4.273727531832839,False,5.671358581959473,0.0,9.598704810322861,9.626855833979599,9.633498731883309
3.320722900321111e+29,18415.96288295013,2012875623.2777596,5.7201869600029145,4.273039625865966,False,5.720067885404758,0.0,9.581179268627652,9.60948181021199,9.616258856579188
3.416599084697307e+29,18503.73122671736,2022403791.6893272,5.765738202437088,4.272372775316178,False,5.765616478635317,0.0,9.564990770215346,9.593433916228289,9.600335368747912
3.5253300288405454e+29,18601.885697643487,2032710034.3825111,5.81626650206468,4.271695056740688,False,5.816141863076843,0.0,9.547355916848634,9.575954270641803,9.58299324153228
3.6189010374595634e+29,18683.74517890866,2041502736.3958468,5.858787742477739,4.271005023549404,False,5.858660434935729,0.0,9.532508925226663,9.56123597509837,9.568388580096228
3.720524465065153e+29,18770.955660660675,2050778701.7205374,5.904148926130714,4.270300284376616,False,5.90401884306799,0.0,9.516862927722576,9.545725607388151,9.552998043727277
3.8292765360547535e+29,18862.163951188453,2060462990.2326255,5.9518114304416985,4.269581910040478,False,5.951678515978677,0.0,9.50059786871952,9.52960085744641,9.536997298377207
3.9471031022839685e+29,18958.334261133543,2070753322.0813758,6.002457733661103,4.268836580899654,False,6.002321843575766,0.0,9.483452648807923,9.512601943690559,9.520127707329802
4.0701196590938845e+29,19055.476237640607,2081389973.2342849,6.054269566693877,4.268053022389196,False,6.054130581842445,0.0,9.46585139974252,9.495153413350398,9.502820592195723
4.2058921923613744e+29,19158.935816255424,2093031608.3731008,6.110290984337323,4.267204291208136,False,6.110148609586098,0.0,9.446788405941486,9.476256301068265,9.484082023600747
4.368670361093458e+29,19277.965035302805,2106889435.0004692,6.175906849788166,4.266254955689991,False,6.17576035858391,0.0,9.42451559242446,9.454171681767514,9.462177378769002
4.54298178857947e+29,19398.743931680994,2121840629.6597881,6.244356724458144,4.265110986747085,False,6.244205532397699,0.0,9.401154810975198,9.431000057357508,9.439186032336995
4.720165378737092e+29,19515.90632105391,2136931701.0348318,6.31218302846646,4.2636189072180395,False,6.31202687891407,0.0,9.378045836686963,9.408073916902556,9.416432820192414
4.9259168756760185e+29,19646.60490853632,2154061011.1992064,6.388800645408108,4.261836984912354,False,6.3886387529955435,0.0,9.352157662582487,9.38238737730894,9.390936567919807
5.147035548490046e+29,19781.805566799787,2171881919.124965,6.4687123224951515,4.260081484898899,False,6.468544433589488,0.0,9.32549118965784,9.35592590431353,9.364668828308735
5.380588147104229e+29,19918.75654078999,2190180521.529114,6.550692921416545,4.258265873627338,False,6.5505187655505885,0.0,9.298452722570172,9.329092086552025,9.338028256582183
5.6368086534239516e+29,20063.480472078827,2209497847.9380345,6.637863017176639,4.256379444445943,False,6.637682008140349,0.0,9.269998202695657,9.300857483298692,9.310007790520695
5.927033513827327e+29,20221.27845602012,2230442110.5621696,6.7331837671789,4.254374447921142,False,6.732994871043512,0.0,9.2391716772979,9.270276422220467,9.279674460190522
6.220205526553127e+29,20374.69760994427,2250658004.286732,6.826217493966951,4.252493354440664,False,6.826020711527038,0.0,9.209618644180187,9.24095759257784,9.250592234256262
6.537492736668586e+29,20533.8773220612,2271711452.1130595,6.923521518083663,4.250549021172405,False,6.923316212095776,0.0,9.17915920227536,9.210736938544734,9.220612826878366
6.87480957895719e+29,20695.100991907868,2293425939.895867,7.023435960533908,4.248505744693639,False,7.023221589124019,0.0,9.148221611491612,9.180037352991796,9.190153402907372
7.21532226605758e+29,20849.75282187841,2314810955.0381246,7.120967946336877,4.2464336421316995,False,7.1207445506387375,0.0,9.11829171851585,9.150332443283814,9.16067507425392
7.555046994847652e+29,20995.475652594163,2335912834.0909495,7.215255741070981,4.244268048785996,False,7.215023478013114,0.0,9.089446375899973,9.121696774483482,9.132249750305247
7.925646392381226e+29,21144.425382153968,2358930008.627055,7.31514489640761,4.241719820392076,False,7.314902969319944,0.0,9.058469403463079,9.090948822554852,9.101749651776275
8.311490611746374e+29,21290.955590451606,2382531410.5803304,7.415802235386114,4.239010622292329,False,7.415550347461323,0.0,9.027385433937402,9.060087799400113,9.071129804102128
8.713634830665932e+29,21436.72020555048,2406425841.118729,7.517142458276116,4.236261038854779,False,7.516880322554358,0.0,8.996375028036942,9.029295720538888,9.040573840804953
9.145794122542901e+29,21587.073723872392,2431154979.4149866,7.622309854978966,4.23354609383878,False,7.622036819251271,0.0,8.964621505036769,8.997763017556805,9.009280577666354
9.655178682055404e+29,21765.02306531805,2457261510.019342,7.742446464948164,4.231164133527325,False,7.74254972545168,0.0,8.93024834580057,8.963642395522657,8.975437188142992
1.0163536146926176e+30,21933.76157564238,2482479468.0726423,7.857611254376797,4.228855075512143,False,7.8579656629558885,0.0,8.897575796349773,8.931204909227755,8.94325772784924
1.0724009442813334e+30,22114.365050906163,2508529016.067482,7.979890515132841,4.226580916236413,False,7.980546642649396,0.0,8.863406045103288,8.897306871355115,8.909640639674366
1.1314321257416619e+30,22298.01063793081,2534378642.6174865,8.103830001837675,4.2243952339591,False,8.104799839229424,0.0,8.829350809586954,8.8635366942263,8.876155972084005
1.1920707868590555e+30,22479.842716683896,2559493139.3406415,8.226607712507235,4.22235229952548,False,8.22786304147778,0.0,8.79638461133475,8.830846306482345,8.843742182270821
1.2593144202050587e+30,22672.726437449066,2586122400.2325244,8.35772172633371,4.220156091369669,False,8.359205854728778,0.0,8.761779048213779,8.79652727068068,8.809710329639381
1.327086779075696e+30,22858.023574993484,2611931556.9032435,8.485068042116342,4.2179923961743615,False,8.486655499544533,0.0,8.728681201245406,8.763699115574129,8.777152231158933
1.3985061939335454e+30,23042.84510536143,2638453714.3801727,8.614475101132559,4.215685245268144,False,8.615987868997994,0.0,8.695201389433672,8.730485468531938,8.74420768348232
1.472928568916576e+30,23223.98208124644,2665673479.320092,8.744653825582764,4.2131684191397385,False,8.745844837507164,0.0,8.661233517815567,8.696780840045223,8.710778127219049
1.5472428789814634e+30,23393.749555571205,2692582740.684618,8.87026838083856,4.2105597472623595,False,8.870847686825078,0.0,8.62857164796033,8.664362204094457,8.678612312155147
1.6265486693635105e+30,23561.6603061794,2721518146.1540675,8.99991693409924,4.207537339305487,False,8.999472000747197,0.0,8.594708677174951,8.63073756971105,8.645233285183613
1.7033433695781296e+30,23712.760471573743,2749643293.032097,9.122039313680004,4.204421807084185,False,9.1200062467005,0.0,8.562862436930384,8.59910411647123,8.613817151366915
1.7810025300034324e+30,23855.201402479775,2778149271.586295,9.242732456222269,4.20108399088694,False,9.238424241437379,0.0,8.531543156461883,8.567984327758046,8.582899117524333
1.85904432972876e+30,23990.288082176376,2806489556.389234,9.36126075793702,4.19767983382461,False,9.354195397563592,0.0,8.50109107711933,8.537719974346437,8.552823249960092
1.9408773174220213e+30,24125.389897439636,2835566549.263831,9.482509179569787,4.194167541231081,False,9.47229206247812,0.0,8.470027053207161,8.506859884191138,8.52211530039863
2.0277653328701652e+30,24263.536781999792,2865432077.475687,9.607902939941019,4.190610982529802,False,9.594333542804915,0.0,8.4384376561898,8.475477336727408,8.490882964834858
2.115355641514214e+30,24393.90723304275,2895465832.579022,9.732822299083768,4.186922043160239,False,9.714783464574715,0.0,8.407498974385302,8.444732710694248,8.46027789751897
2.2279485757737126e+30,24567.32452019657,2929721510.41841,9.883115480834418,4.183298902041123,False,9.863164343297099,0.0,8.371066527013275,8.408548458142226,8.424274921664264
2.3519610395019097e+30,24751.02634630218,2965637881.763594,10.041838610007792,4.179609940103872,False,10.020777861712064,0.0,8.333182728425156,8.370922063401128,8.386836284004213
2.49104544206264e+30,24949.324759784784,3003742617.993741,10.2112207454706,4.1758347435877665,False,10.191032082478094,0.0,8.293258458649518,8.331269286766357,8.347381411864895
2.6458607321188646e+30,25160.263414018886,3043985693.7195435,10.390247217617443,4.171953713000821,False,10.373107374210889,0.0,8.251231532900803,8.28950055522658,8.30583907035998
2.8153148981090476e+30,25378.965239944235,3086065583.486179,10.576541922342216,4.167934876764577,False,10.563935866762163,0.0,8.207868008888594,8.246390464708156,8.262965305784267
2.99740048281702e+30,25600.001042793632,3129550069.850379,10.767648824725585,4.163764403030073,False,10.759906090450837,0.0,8.163941301428586,8.202714009082909,8.219522477307201
3.188736521770055e+30,25817.496166823435,3173734254.947699,10.96089805487263,4.159479704358548,False,10.9568005585665,0.0,8.120313966203875,8.15932765774007,8.176361119453055
3.385240007346521e+30,26026.057679775473,3217862186.0934496,11.15335333660563,4.155124264376424,False,11.15064233460668,0.0,8.077762592780147,8.117015016956936,8.134258053890605
3.587742763811864e+30,26227.403160672824,3262041997.0882587,11.345598164035454,4.150708089716822,False,11.342921532310173,0.0,8.035806786615568,8.07536700942142,8.092795408809202
3.801607363676264e+30,26427.760962118366,3307138429.6633377,11.542076997817114,4.146196320751063,False,11.538472671534421,0.0,7.9938290959388985,8.033691175407657,8.051299196608667
4.033385605904165e+30,26633.303058374153,3354086773.144767,11.74740223377737,4.141545490168587,False,11.742314886033217,0.0,7.95086902419817,7.991035917728882,8.0088232925686
4.2914855619841965e+30,26850.57553492088,3403973053.115924,11.96636045081526,4.1366937978187455,False,11.95984810626384,0.0,7.905897035076342,7.9463805428278915,7.964352246328825
4.583336271138564e+30,27082.814528602743,3457743340.580718,12.202154039032946,4.131535052190319,False,12.194635197762908,0.0,7.857989610541631,7.8987917614015055,7.91697919440542
4.9062621184112526e+30,27323.88081120308,3514633892.277497,12.45162824181221,4.126109293690317,False,12.44291911261467,0.0,7.807893683420432,7.848993591330491,7.867445285830751
5.257693745607212e+30,27569.081555630153,3573901100.2551436,12.710620835108609,4.120474324496141,False,12.700508416601252,0.0,7.7568440359492055,7.798239223508422,7.8169545141360866
5.634140408178559e+30,27814.280133902306,3634692442.372417,12.97493867614521,4.114718151693534,False,12.963200068512814,0.0,7.705650505844777,7.747333615518446,7.766307498030608
6.031416480353745e+30,28056.271514150085,3696061861.1219215,13.241214644637417,4.108953261083112,False,13.227624502344604,0.0,7.654807041162906,7.6967843494302945,7.716008002614569
6.454094273238634e+30,28297.01712517074,3758597502.918782,13.512326906483992,4.103117547022429,False,13.496616866621649,0.0,7.60323784111645,7.645556686396582,7.665021107363395
6.912671431752072e+30,28539.97366046534,3823889248.0962873,13.793479375112941,4.097028336596612,False,13.775292315196577,0.0,7.550731008979183,7.593387206667337,7.613088980214218
7.419494300836864e+30,28787.25484003189,3893822333.441696,14.089645712268652,4.090442381193618,False,14.068510280639224,0.0,7.496151969723428,7.539145140818215,7.559083063856078
7.978022563795746e+30,29035.203041525692,3969057395.4682345,14.400926565160272,4.0832189249673805,False,14.37630163787865,0.0,7.439271828267292,7.482598191584191,7.50276828000818
8.585923399742575e+30,29282.251514914384,4048312741.1644697,14.72378719150895,4.07556325779798,False,14.695076858017096,0.0,7.380069044788752,7.423723592128165,7.444121991528453
9.242052202767049e+30,29530.200361450712,4129913020.297033,15.055313332854546,4.0677865100628985,False,15.021850184060673,0.0,7.320589382031567,7.364565106501595,7.385186278725862
9.943504391439606e+30,29777.853821982295,4212815420.171186,15.393338393607328,4.0600339915617605,False,15.354404725789085,0.0,7.261491444118797,7.305779585220605,7.326617052928146
1.0703758628943026e+31,30025.90054171517,4298981279.787791,15.743031248289208,4.052045329333133,False,15.69772128600511,0.0,7.201610576928159,7.246203144306267,7.267245353754574
1.154067713804731e+31,30274.348066347942,4390920054.817101,16.10975460599959,4.043496279551716,False,16.05689833518763,0.0,7.138900140576287,7.183779252631267,7.204968340197472
1.2440392239678834e+31,30512.03668268125,4488116535.170433,16.48468371639098,4.034271954070863,False,16.423150133147406,0.0,7.075429306342838,7.120579755549792,7.141903591427284
1.3460151712391409e+31,30759.244733275045,4593705254.905699,16.890053610810085,4.024386686044187,False,16.81792863603424,0.0,7.008533422321682,7.053959823041436,7.075417405261577
1.4719848504443807e+31,31045.600131141113,4715644257.795629,17.36189299069281,4.01322357114704,False,17.275563660557392,0.0,6.932818593925041,6.978549837582419,7.000152714645629
1.616189052956381e+31,31340.11587746736,4848801087.23972,17.868707605027723,4.0011327601900355,False,17.76485688882156,0.0,6.8527632695169585,6.8987740230076255,6.920511153508177
1.7477083986278715e+31,31564.438192747166,4970817776.017375,18.30987395616862,3.990039315570494,False,18.18901394419305,0.0,6.784758064902312,6.830941322825791,6.852776796720904
1.8742372972323677e+31,31745.740554501852,5088981201.380291,18.717455625920984,3.9786839081945007,False,18.57902321019685,0.0,6.722603751146108,6.768919715518854,6.790832809251985
2.038488162848584e+31,31976.391078373683,5230999603.920328,19.22382972340931,3.9660308485351212,False,19.06092849092539,0.0,6.648826485345833,6.695307434394539,6.7173170484308375
2.2478908720596244e+31,32246.523369870294,5401461673.151205,19.82544055878361,3.9508377835291966,False,19.628886435357916,0.0,6.563142375107058,6.609802729802225,6.631879550938643
2.4633983633510085e+31,32475.619917485015,5574961957.380982,20.40989043385841,3.935307213611938,False,20.176365529486553,0.0,6.481070406702682,6.527878175330135,6.550007054744107
2.6849984261572814e+31,32663.611217230537,5753513098.121337,20.980418007481756,3.9191723982925883,False,20.70625423839951,0.0,6.401725711678773,6.44865178114651,6.470822444655854
2.9285037306818105e+31,32839.88224351284,5944415969.97896,21.578022686357265,3.9021928774546297,False,21.256021056639632,0.0,6.320733687112122,6.367768568460095,6.389977669984841
3.2125105557820494e+31,33026.39232123004,6155870772.381724,22.237971055483943,3.8839449608883108,False,21.856297876642664,0.0,6.234266562046089,6.281408958691131,6.303659397041095
3.538056290710037e+31,33214.30259877112,6387362687.09934,22.954406534815,3.8644117169826844,False,22.499033859718732,0.0,6.143756567266111,6.190972208984273,6.213272136053708
3.8992583798493677e+31,33384.636304664484,6637234961.621084,23.70682885362405,3.84372433144863,False,23.163903009113376,0.0,6.051131469513169,6.098412318727941,6.120756308560515
4.289304129019882e+31,33524.035505033404,6903515752.87787,24.479155052581252,3.822034298920475,False,23.835419979654322,0.0,5.958166043743922,6.005499439246781,6.027878939491127
4.383800461614461e+31,33550.27659014326,6968232986.160986,24.660554586176342,3.8166261715591987,False,23.991372614823494,0.0,5.936488978950973,5.983832184927284,6.006218315339615
4.477361484189085e+31,33572.666930467254,7032809917.302712,24.83773256023503,3.81111215955672,False,24.142941416010064,0.0,5.9152516991856885,5.96260325588128,5.984995030001628
4.570533577325699e+31,33591.33507292897,7097712529.586769,25.011471006422614,3.8054596894912014,False,24.290800338665708,0.0,5.894299413655426,5.941657918722276,5.964054388850269
4.664923393488229e+31,33607.42786091094,7163762705.803235,25.18506479411538,3.7996699874266717,False,24.43780945241892,0.0,5.873320170635313,5.920684655242462,5.943085166640857
4.763882995779868e+31,33623.04758851202,7232623804.3184,25.365265035778688,3.7937320147138873,False,24.589808332302635,0.0,5.851707530314273,5.89907780961541,5.921482237391477
4.873317181051838e+31,33641.80554739963,7307069373.412001,25.56414469411374,3.7876750151979977,False,24.75712748960196,0.0,5.828463788167007,5.87584101461858,5.898250137712887
5.0034534784826615e+31,33667.199083039355,7392825285.800697,25.80090214966533,3.78144917172105,False,24.95586636886581,0.0,5.801766029091351,5.849152639804298,5.871568105448603
5.17254846651753e+31,33698.40992284405,7502792752.810836,26.105967123698587,3.7747523768428204,False,25.210582849684176,0.0,5.7680321826039025,5.81543029531652,5.837853534954007
5.415785922458984e+31,33715.58030050463,7669356931.941202,26.528997279089097,3.7627368144865754,False,25.558837416271455,0.0,5.719433821892376,5.7668382473091855,5.789265753647723
5.755772235812156e+31,33684.659336323304,7920944396.848196,27.086333638775812,3.740895781078813,False,26.008870792921865,0.0,5.650998123370101,5.698391172985241,5.720810990549872
6.166978772666021e+31,33619.793163032366,8230678464.706283,27.735069438964164,3.7147660830126483,False,26.526319995061602,0.0,5.571183532192027,5.618552604884241,5.640956217163753
6.551297961525511e+31,33594.40646268401,8496092163.572811,28.354106260636808,3.698092878457667,False,27.020569527549494,0.0,5.503630164920369,5.55098981194623,5.573387053863974
6.868037877381936e+31,33560.64224052024,8716563497.204924,28.865855262600117,3.683389021197947,False,27.42487180994862,0.0,5.449817225236128,5.497164299492397,5.5195530442145095
7.0940327682737275e+31,33492.374343747964,8894964221.725727,29.208156737906343,3.6694746489123586,False,27.686722237569,0.0,5.409506766417517,5.456828291095973,5.479199768868888
7.279556586229955e+31,33404.38474054886,9058055821.038383,29.46879367018314,3.6556621373058498,False,27.879697840552097,0.0,5.3748197048795054,5.422108042618905,5.444457092967762
7.457979442983839e+31,33306.94242655464,9222115180.607843,29.711756736620952,3.6417292336233156,False,28.057084470418115,0.0,5.341145474652169,5.388396718915994,5.410720703199372
7.6620950421274655e+31,33208.00047816894,9403246000.095304,29.99767938320115,3.627695685213433,False,28.268997720274495,0.0,5.304320971812634,5.351534179494072,5.373832461893938
7.877995185510544e+31,33111.53200235448,9590445662.699602,30.30306561055092,3.61405055966556,False,28.497042022645775,0.0,5.266818601663979,5.313994357166121,5.336267334046502
8.073632858238684e+31,33015.2000084337,9765536705.948135,30.573739335870663,3.60083744685233,False,28.69700204291978,0.0,5.232853015730897,5.279991005611353,5.302238466667973
8.258154464274786e+31,32922.542384979126,9932172502.606903,30.82716450065183,3.5879993134096355,False,28.88230127157113,0.0,5.201348911479168,5.248434130708332,5.270661015954521
8.437228048015839e+31,32821.17278133419,10101391114.691275,31.066852985853373,3.574967524401521,False,29.05617069689071,0.0,5.170442505726826,5.217465933025816,5.239670988139238
8.61892032622786e+31,32713.17864904815,10277096301.342546,31.308585092944703,3.5618374173404943,False,29.230835581350036,0.0,5.139186200417398,5.186143071938634,5.208324615806315
8.810102445860425e+31,32592.321355158936,10467654399.99409,31.56454116883081,3.548517409701314,False,29.415485423512465,0.0,5.106260724668657,5.1531422096612225,5.175297125120613
9.020643373644198e+31,32444.204549977927,10688923747.694128,31.850213558443887,3.5348575479829814,False,29.621006353996435,0.0,5.069440369525901,5.116228137132066,5.138349952753812
9.246141445767034e+31,32231.087019362618,10965283002.925663,32.14203998340927,3.5194915055443245,False,29.8287461084525,0.0,5.026509793520753,5.073160084352112,5.0952333518488055
9.446963392307039e+31,32003.31515809181,11242053904.191883,32.3834560986935,3.5025560618501332,False,29.995589947490366,0.0,4.985899894662514,5.032399712064389,5.054419851371028
9.64482043464961e+31,31771.218460497446,11525739918.857235,32.61327680341501,3.484283097719228,False,30.15242247019964,0.0,4.945857652343326,4.992192050067679,5.014115926634784
9.871117192354349e+31,31533.381693091793,11836724577.090794,32.882720511491584,3.464005428865984,False,30.338497050450012,0.0,4.902659209387672,4.9488194617142645,4.970641481193394
1.0153191714070545e+32,31281.153106807065,12199029155.090141,33.22755563101525,3.4401842993042333,False,30.579962803972265,0.0,4.85290816188809,4.8988785305435965,4.920589517172083
1.0525053487623544e+32,31002.75845165989,12644479780.351492,33.68306812215476,3.4109229728421138,False,30.89803099856822,0.0,4.792646122669977,4.838400415277551,4.859985090712821
1.1037414641425057e+32,30644.896068328588,13252775989.47841,34.28725490242923,3.372617496477767,False,31.30672844250868,0.0,4.648729972568094,4.695223337753634,4.71586515447751
1.1709227912789128e+32,30022.315150038743,14222149987.875187,35.00767162753711,3.315907296689693,False,31.766565277290233,0.0,4.535316307031847,4.58151316741754,4.602180005853329
1.2375993283642985e+32,29428.947098287248,15217035987.403471,35.67948089489321,3.2641825546173826,False,32.18546991626552,0.0,4.4287080519400845,4.4744419902237995,4.494869570036209
1.294584878448165e+32,29092.936190750293,15925007292.523642,36.2562752262297,3.2329134054102138,False,32.55110100554507,0.0,4.3534299616640215,4.398882419355684,4.419160460957315
1.341211283198167e+32,28812.588839616,16526219598.81265,36.72583892664476,3.206896175056586,False,32.851406972089364,0.0,4.292242065939589,4.337438877666569,4.357553969634092
1.3831118391156366e+32,28536.79508709632,17108334767.079018,37.1482212778247,3.181634811950847,False,33.12254277948027,0.0,4.236033864492803,4.28096464001841,4.300897337906318
1.4205364040708884e+32,28263.565751281065,17675095295.83205,37.523707041605014,3.157056801954003,False,33.363757191411054,0.0,4.184382689193285,4.229040561542103,4.248786235611861
1.4546910258878041e+32,27992.00078474084,18235050916.80144,37.86329225953232,3.1329551947557177,False,33.58179826603746,0.0,4.13594658689416,4.180321347417823,4.199873835836157
1.4861714010833683e+32,27721.518553642494,18792731124.152836,38.1710702233703,3.1092289755989326,False,33.77908271862781,0.0,4.08835352631886,4.132364472554555,4.151693664736295
1.5155362655768564e+32,27452.25760781355,19351583988.06232,38.452667458958956,3.0858024164268643,False,33.95913239682953,0.0,4.042756891355739,4.086393632257748,4.105493276471157
1.5438643405438336e+32,27185.106440062544,19917369317.75016,38.721507421038524,3.0625535846058525,False,34.1308532259644,0.0,3.9983758375352347,4.041628840116032,4.060493221075071
1.5718138910005128e+32,26921.13844073599,20492889689.35119,38.98318255857268,3.0394414537203875,False,34.297780238169295,0.0,3.9542193853161334,3.9971060477779745,4.015716525653507
1.6003110040838233e+32,26661.950741946264,21081807144.646107,39.24500781244324,3.0164346061400464,False,34.46489105549762,0.0,3.9089931072577078,3.951568689790327,3.9698900791743967
1.6316743731884696e+32,26413.68261946332,21689439035.458103,39.52753013275712,2.9935227728589484,False,34.64550803438906,0.0,3.8631337665202605,3.90540250976283,3.9234389079922853
1.6717355416131586e+32,26200.356521157588,22313046456.182327,39.88820341239083,2.971073035808661,False,34.878057142131325,0.0,3.815381434249231,3.8573792981696124,3.8751642337819794
1.7066000691039607e+32,26125.132327748393,22674533744.53324,39.89423666671428,2.956871194562871,False,35.03409009182993,0.0,3.785392469996197,3.827293171262639,3.8449879383405197
1.7076889109758822e+32,26268.823810935803,22434304366.086754,39.89423666671428,2.9638349613105,False,34.936419353730756,0.0,3.799164338639635,3.841249886320536,3.8591162072555667
1.7103569663895873e+32,26527.377530960242,22016294597.029835,39.89423666671428,2.9789540027933916,False,34.89361167517331,0.0,3.823370150493811,3.8657805127597444,3.883948426891054
1.716103204578661e+32,26779.111216091937,21640578542.952625,39.89423666671428,2.995255536618933,False,34.88122813088851,0.0,3.8447909677726106,3.8875083139357205,3.9059614253153043
1.7227503584074e+32,27034.6181337774,21274540035.978683,39.89423666671428,3.011808733017489,False,34.87626266158438,0.0,3.8656207917778467,3.90865192741055,3.9273803467994015
1.730040961087343e+32,27291.229810303266,20920471276.69566,39.89423666671428,3.0282292174603933,False,34.87741590363318,0.0,3.8844135621913702,3.9278205275479157,3.9467792842811877
1.737422302498501e+32,27545.946148712384,20579119618.929825,39.89423666671428,3.0440869775534023,False,34.876484669759336,0.0,3.9028957506155075,3.9466640943496736,3.965844452852388
1.7459151288119452e+32,27796.85343121389,20258616055.36565,39.89423666671428,3.058316742812962,False,34.87502821408595,0.0,3.92026103041586,3.9643744984474645,3.983766602633485
1.7558249026033603e+32,28042.808150096902,19961220139.766815,39.89423666671428,3.0714694870833563,False,34.87457523670793,0.0,3.9359531115213517,3.980383357164422,3.9999730965075666
1.766500254069462e+32,28282.684311190256,19683625062.452976,39.89423666671428,3.083891589126775,False,34.87418192688985,0.0,3.9493172776012933,3.99399455853167,4.013753530918391
