wavelength,spectrum,spectrum_dusty
6195.414,0.0007130935449724979,0.00035434362486579476
6196.3141,0.0007158989048280322,0.0003557795158128601
6197.2142,0.0007159142063639612,0.00035582899518786846
6198.1144,0.0007186343899617353,0.00035722303552361865
6199.0145,0.000718287117145865,0.0003570924163230947
6199.9152,0.0007076960932669859,0.0003518685573690495
6200.8153,0.0006926210304049557,0.00034441368826543267
6201.7155,0.0006879685906020907,0.00034214043401816397
6202.6156,0.0006967459838284199,0.00034654633477906145
6203.5157,0.0007075812438029608,0.000351976916072169
6204.4164,0.0007122566132157529,0.00035434427150974625
6205.3165,0.0007119995300716536,0.0003542579817167117
6206.2167,0.0007117350120023463,0.0003541679625509194
6207.1168,0.000713112440202636,0.00035489505189831706
6208.017,0.0007144902544602434,0.00035562249473707384
6208.9176,0.0007155399821341266,0.00035618679552683926
6209.8177,0.0007161423547061006,0.00035652847763641805
6210.7179,0.0007153270860117268,0.000356164380916286
6211.618,0.0007126176884962947,0.00035485697471000706
6212.5182,0.0007100291064459796,0.0003536094210873547
6213.4188,0.0007058793092830643,0.0003515839701307143
6214.3189,0.0006936618782296184,0.00034553921386620536
6215.2191,0.0006793235290990285,0.00033843639817687375
6216.1192,0.0006743239603250392,0.00033598499002370185
6217.0194,0.0006774968490966436,0.0003376054398761554
6217.92,0.0006865153873660926,0.0003421395777524469
6218.8201,0.0006986479311242014,0.0003482268547910516
6219.7203,0.0007012671655495376,0.00034957327735978444
6220.6204,0.0006900584982065412,0.00034402614685881844
6221.5206,0.0006800741760996487,0.000339088173238278
6222.4212,0.0006819367112558402,0.0003400566380154992
6223.3213,0.0006914410895722602,0.0003448364444116024
6224.2215,0.0006998251744283875,0.0003490585801318727
6225.1216,0.0006999835744030695,0.0003491784008327872
6226.0218,0.0006975435299458155,0.0003480018860639817
6226.9224,0.000700675089490344,0.00034960507821965825
6227.8226,0.0007040362512937064,0.00035132318776246563
6228.7227,0.0007040504430350057,0.00035137130401371525
6229.6228,0.0007025061766522823,0.0003506415453340507
6230.523,0.0006938897930640663,0.00034638129267464064
6231.4236,0.0006764574613024569,0.0003377187220070038
6232.3238,0.0006647161869862591,0.0003318956674207356
6233.2239,0.000668887720589418,0.0003340174972957799
6234.1241,0.000679611002491116,0.0003394118931331415
6235.0242,0.0006915302625520812,0.00034540489581460956
6235.9248,0.0007055224939926701,0.00035243483208093643
6236.825,0.0007142049209047334,0.00035681362118024216
6237.7251,0.0007136236560790963,0.0003565647737631097
6238.6253,0.0007070262070992653,0.00035330949945169637
6239.5254,0.0006987062854920092,0.0003491926076252007
6240.426,0.000689667724873425,0.00034471556913632124
6241.3262,0.0006801917536807505,0.00034001880049251124
6242.2263,0.0006790661588851352,0.000339495648312885
6243.1265,0.0006840090868595088,0.0003420066455165087
6244.0266,0.0006798944666033871,0.0003399888805377344
6244.9272,0.0006730034110388098,0.00033658210524789307
6245.8274,0.0006755915415735148,0.0003379157834812201
6246.7275,0.000678979280943511,0.00033964974741123086
6247.6277,0.0006796488548481939,0.00034002422399626026
6248.5278,0.0006857846376093552,0.000343133799241311
6249.4285,0.0006957278500689729,0.0003481493878862549
6250.3286,0.0007016079823893093,0.00035113265867107855
6251.2287,0.0007025363530079747,0.00035163812063672536
6252.1289,0.0006982804794801047,0.0003495485375103499
6253.029,0.0006845171675927007,0.000342698619990309
6253.9297,0.0006702588615143412,0.00033559928046043077
6254.8298,0.0006672655998042426,0.00033413932679185937
6255.7299,0.0006718315085987712,0.0003364647840044743
6256.6301,0.0006745761300704165,0.00033787853430316
6257.5302,0.0006697956005527152,0.0003355229956026376
6258.4309,0.0006610901203232081,0.00033120055617686604
6259.331,0.0006527114250700419,0.00032704081107617786
6260.2312,0.000651550571797785,0.0003264970092196894
6261.1313,0.0006642981101476411,0.00033292347426228325
6262.0314,0.0006775925245976818,0.00033962552310669574
6262.9321,0.0006829608610533117,0.0003423559387507489
6263.8322,0.0006909053006495753,0.0003463784509322638
6264.7324,0.0007001351460865901,0.00035104638580992767
6265.6325,0.0006960822640402244,0.00034905467915508884
6266.5327,0.000681861750594498,0.0003419632917463
6267.4333,0.0006789016880390943,0.00034051819570177797
6268.3334,0.0006886246444619471,0.0003454349154315725
6269.2336,0.0006933374244121471,0.00034783921729997274
6270.1337,0.0006895284949446017,0.00034596832186042296
6271.0339,0.0006852363453306462,0.000343854502941575
6271.9345,0.0006842307779304332,0.00034338961116160336
6272.8346,0.0006872959864443951,0.00034496778152233356
6273.7348,0.000693169214377647,0.00034795587244001075
6274.6349,0.0006967853859504945,0.00034981151184057465
6275.5351,0.0006950388376737059,0.00034897498031420584
6276.4357,0.000693480896758224,0.0003482329696063971
6277.3358,0.0006951169621510023,0.0003490948142715783
6278.236,0.0006955860700095231,0.0003493707233598239
6279.1361,0.0006940529442688747,0.0003486409040393626
6280.0363,0.0006904488836985083,0.00034687050276379646
6280.9369,0.0006814530955326464,0.00034239066689860576
6281.8371,0.0006715198619421282,0.00033743870045607695
6282.7372,0.0006707709582092444,0.0003371012321441015
6283.6373,0.0006758821613536568,0.0003397090554223546
6284.5375,0.0006793669983043951,0.0003414999395865374
6285.4381,0.0006811852554910967,0.00034245339854788534
6286.3383,0.0006806425386563412,0.00034221997346043785
6287.2384,0.0006822386712504988,0.00034306199214168015
6288.1385,0.0006899921983432507,0.00034700077832209875
6289.0387,0.0006978979982367342,0.0003510170502052736
6289.9393,0.0007019145783779191,0.00035307789155868927
6290.8395,0.0007010340391683151,0.00035267553763976186
6291.7396,0.0006954011307512374,0.00034988198074964753
6292.6398,0.0006897006649168826,0.00034705377773932157
6293.5399,0.0006869182291139846,0.00034569341284698403
6294.4405,0.0006872777776786353,0.00034591413772044844
6295.3407,0.000691787328660626,0.0003482238624308963
6296.2408,0.0006954056202919513,0.0003500854169835367
6297.141,0.0006899592250373883,0.0003473834651698569
6298.0411,0.0006774563226151649,0.00034112762801813976
6298.9417,0.0006703187933841674,0.00033757236277746856
6299.8419,0.0006742841457536074,0.00033960830086460605
6300.742,0.0006809409185727633,0.0003413082390493418
6301.6422,0.0006801664093583234,0.000340962257006089
6302.5423,0.0006735083684900317,0.00033766643238212444
6303.4429,0.0006691897689980922,0.0003355428322423011
6304.3431,0.0006723564512158475,0.0003371723794941018
6305.2432,0.0006799090864759963,0.0003410020420173244
6306.1434,0.0006840966835001369,0.0003431447272320299
6307.0435,0.000683873982617137,0.00034307542958314345
6307.9442,0.0006870819864097102,0.00034472740196395054
6308.8443,0.0006949980707796771,0.00034874219873914616
6309.7444,0.0006988514261429102,0.0003507190865120795
6310.6446,0.0006950744416920134,0.000348866685357228
6311.5447,0.0006881146368813215,0.0003454161091509669
6312.4454,0.0006824257088353225,0.0003426027184497237
6313.3455,0.0006803449115450071,0.00034160022503259814
6314.2457,0.0006827842515595159,0.000342867306276208
6315.1458,0.0006821791430269413,0.0003426056876877366
6316.0459,0.0006718179300928129,0.00033744364853791563
6316.9466,0.0006645973264868573,0.00033385802059064044
6317.8467,0.0006690730910643578,0.0003361478158069706
6318.7469,0.0006696245017536399,0.0003364662924505895
6319.647,0.000661329362916683,0.00033233915201211315
6320.5471,0.0006601965201877533,0.0003318107044450265
6321.4478,0.0006701964509895775,0.00033687808975554174
6322.3479,0.0006789094213749003,0.0003412997004778146
6323.2481,0.0006798682786057924,0.0003418237782211799
6324.1482,0.0006786392910479341,0.00034124782447935174
6325.0484,0.0006838922406034076,0.0003439315026859145
6325.949,0.0006914580500783742,0.0003477791297688774
6326.8491,0.00069396987237876,0.0003490853711102461
6327.7493,0.0006927423530361575,0.0003485107009796734
6328.6494,0.0006887879111063268,0.0003465638156910964
6329.5496,0.0006874147909649471,0.0003459153918767192
6330.4502,0.0006888730913796074,0.00034669179023061244
6331.3503,0.0006850464888113975,0.00034480825861391365
6332.2505,0.0006812455263777465,0.0003429371595072576
6333.1506,0.000684274806734777,0.00034450432702246876
6334.0508,0.0006899553515491976,0.0003474068330049727
6334.9514,0.0006917222457045371,0.00034833920641411825
6335.8515,0.0006817572911382949,0.00034336309000625816
6336.7517,0.0006650850957563559,0.0003350072653958049
6337.6518,0.000658422627838801,0.00033169194863860556
6338.552,0.0006656405704452766,0.0003353691643522479
6339.4526,0.0006743282185536958,0.00033978785329260013
6340.3528,0.0006770146875605535,0.0003411832790411717
6341.2529,0.0006814042591587632,0.00034343741247384375
6342.153,0.0006883622210959926,0.0003469867436076551
6343.0532,0.0006886269358794742,0.0003471626137125819
6343.9538,0.0006817653951567212,0.00034374547705236057
6344.854,0.0006713933342587584,0.0003385572520744424
6345.7541,0.000664726588885309,0.0003352364112116693
6346.6543,0.0006681649059433075,0.00033701157730730517
6347.5544,0.0006735768453321247,0.00033978274030085014
6348.455,0.00067408487189479,0.0003400805278343969
6349.3552,0.0006756267658083075,0.0003409000097188022
6350.2553,0.0006808238434297987,0.00034356418567150544
6351.1555,0.0006853215964394809,0.0003458760558317613
6352.0556,0.0006871314462217213,0.0003468317403893869
6352.9562,0.000688144656788752,0.00034738550914906093
6353.8564,0.0006882496781472309,0.00034748085384723434
6354.7565,0.000683467119646993,0.0003451082768662845
6355.6567,0.0006728152531840355,0.0003397711142851681
6356.5568,0.0006655485131639769,0.0003361423247775875
6357.4574,0.000670624776827674,0.000338747381591139
6358.3576,0.0006772800087401764,0.0003421507062666042
6359.2577,0.0006711968881841786,0.00033911884897821934
6360.1579,0.0006594474575215585,0.00033322301944583134
6361.058,0.0006575515777269768,0.00033230540294198736
6361.9587,0.0006623615753037135,0.00033477692053370607
6362.8588,0.0006606255715295624,0.0003339400528020363
6363.7589,0.0006542577655434642,0.00033076134831450143
6364.6591,0.0006522275116542489,0.00032977498460358564
6365.5592,0.0006564755471197379,0.0003319631334134519
6366.4599,0.0006627364486223559,0.00033516980325610135
6367.36,0.0006672044344800301,0.0003374703555987961
6368.2602,0.0006708741905686636,0.00033936766243914453
6369.1603,0.0006772464506579317,0.00034263265959333687
6370.0604,0.0006818394293204791,0.00034499814803755303
6370.9611,0.0006793357910976959,0.0003437730286587335
6371.8612,0.0006737381539813898,0.0003409816820295488
6372.7614,0.0006724609695733739,0.0003403765110100747
6373.6615,0.0006784172783562419,0.00034343295981381666
6374.5616,0.0006850894987294155,0.0003468525892576827
6375.4623,0.0006859533140344772,0.0003473319758735076
6376.3624,0.0006840114201640512,0.0003463905928524566
6377.2626,0.0006839457166739852,0.00034639920734925273
6378.1627,0.0006849514869953191,0.00034695053924320375
6379.0629,0.0006816879722341818,0.00034533919697424503
6379.9635,0.0006750294158928866,0.0003420073504331195
6380.8636,0.000672051591342482,0.00034053974717769287
6381.7638,0.0006730186657608333,0.00034107096488371146
6382.6639,0.0006760225294160536,0.0003426346140271955
6383.5641,0.00068063314052128,0.0003450130892589772
6384.4647,0.0006825788238461044,0.0003460411249017612
6385.3648,0.0006801542537843969,0.00034485355158996294
6386.265,0.0006780936347001873,0.0003438502332904529
6387.1651,0.0006796290176770745,0.00034467034560772976
6388.0653,0.0006829783152780346,0.0003464106718519032
6388.9659,0.0006852381806649901,0.0003475987862964236
6389.866,0.0006853831434462712,0.0003477141972388443
6390.7662,0.0006844744117260632,0.0003472949904797146
6391.6663,0.0006829158630912307,0.0003465459114689947
6392.5665,0.0006793825290782121,0.00034479441378464884
6393.4671,0.0006700338848003238,0.00034009080434293235
6394.3673,0.0006558148196398042,0.000332913638891852
6395.2674,0.0006507380851907364,0.00033037623875587397
6396.1675,0.0006622153090053729,0.0003362435786887667
6397.0677,0.0006761735237245412,0.0003433722060739922
6397.9683,0.0006830508847152963,0.00034690634102404984
6398.8685,0.0006849502749414118,0.0003479127858789767
6399.7686,0.0006801637886437522,0.0003455230275426005
6400.6688,0.0006636141790071851,0.00033715630228363505
6401.5689,0.0006447772621492493,0.0003276253172134778
6402.4695,0.0006479361010527094,0.00032926991257277633
6403.3697,0.0006685389954976117,0.0003397806997092278
6404.2698,0.0006813970422741895,0.0003463572455929026
6405.17,0.0006839885104694892,0.0003477161818638299
6406.0701,0.0006833082986182876,0.0003474120139042837
6406.9707,0.0006799762097551321,0.0003457593334168928
6407.8709,0.000673807876464066,0.00034266385451351756
6408.771,0.0006642528563428498,0.00033784511305196875
6409.6712,0.0006586003183086128,0.00033501028184663545
6410.5713,0.0006650248231670483,0.0003383187170924542
6411.4719,0.0006721762760717007,0.00034199781584962486
6412.3721,0.0006674938257147234,0.0003396560467389781
6413.2722,0.0006600302133092115,0.00033589832562245505
6414.1724,0.0006621075708049398,0.000336995803731226
6415.0725,0.0006677089350232911,0.00033988736716421367
6415.9732,0.0006689597278622402,0.00034056477385412836
6416.8733,0.0006692372740624287,0.00034074676381398445
6417.7734,0.0006713085436157048,0.0003418421766043405
6418.6736,0.0006723569720539822,0.0003424169282330263
6419.5737,0.0006714019433344803,0.0003419713568396598
6420.4744,0.000667347497368789,0.0003399468466621511
6421.3745,0.0006578424439370071,0.00033514493920704395
6422.2747,0.0006486321699036941,0.0003304920712801821
6423.1748,0.0006505815367747822,0.0003315248290595209
6424.0749,0.0006656166448472806,0.0003392268738483834
6424.9756,0.0006789887767963431,0.0003460831403562368
6425.8757,0.0006812791305152869,0.00034729190006224046
6426.7759,0.0006780938647546061,0.00034570932708044664
6427.676,0.0006778869827296621,0.0003456449920129331
6428.5762,0.0006803778299615018,0.0003469563275092589
6429.4768,0.0006813541108949136,0.00034749553725202197
6430.3769,0.0006765669818207424,0.0003450951053657869
6431.2771,0.0006638921528229993,0.0003386703496716501
6432.1772,0.0006498896985990781,0.0003315667056150433
6433.0774,0.0006476223577297531,0.00033044920113264414
6433.978,0.0006563644262785118,0.00033494964985255634
6434.8781,0.0006655684773282983,0.00033968691264259855
6435.7783,0.0006722241787553969,0.00034312453064452213
6436.6784,0.0006761982365649954,0.0003451939858051418
6437.5786,0.0006770770234752772,0.0003456836210189378
6438.4792,0.0006737372498054807,0.0003440193204602418
6439.3793,0.0006633661698766733,0.00033876388044891723
6440.2795,0.0006520106993883147,0.00033300442001463616
6441.1796,0.0006539777378211465,0.00033404864646414343
6442.0798,0.0006680745142139018,0.0003412896545319297
6442.9804,0.0006782186758423532,0.00034651292603604515
6443.8806,0.0006793966317198432,0.00034715587824830576
6444.7807,0.0006780530310365937,0.00034651035251480724
6445.6808,0.0006775428096447811,0.0003462905958825606
6446.581,0.0006784828320983869,0.00034681207954901874
6447.4816,0.0006806348372738891,0.0003479532768464791
6448.3818,0.0006810012259963533,0.00034818176101536236
6449.2819,0.0006748131034929369,0.0003450586968056753
6450.1821,0.0006554343445969199,0.0003351891896319307
6451.0822,0.0006277570803233271,0.00032107297114404885
6451.9828,0.0006183864773053048,0.00031631766321463386
6452.883,0.0006367516935726423,0.00032575032952593776
6453.7831,0.0006579514038931119,0.0003366354500146317
6454.6833,0.0006668886218096721,0.00034124838502137524
6455.5834,0.0006650099771371968,0.0003403272346030997
6456.484,0.000654680717476676,0.00033508065391962496
6457.3842,0.0006452450263443662,0.00033029020462127425
6458.2843,0.0006474050446933716,0.00033143495640588366
6459.1845,0.0006588051892599265,0.00033731094936277536
6460.0846,0.0006689441430127763,0.0003425424964237515
6460.9852,0.0006742753494628869,0.00034531311659310424
6461.8854,0.0006743698878729191,0.0003454022121535189
6462.7855,0.0006637219439969101,0.00033998852079053775
6463.6857,0.0006428038060378902,0.0003293120640508958
6464.5858,0.0006317299845559444,0.00032367696731991325
6465.4865,0.0006415368171241943,0.0003287403510224665
6466.3866,0.0006546494697876269,0.0003354990737560996
6467.2867,0.0006618506220299913,0.00033922944966045256
6468.1869,0.0006662510474587915,0.00034152501896139313
6469.087,0.0006677303997341299,0.0003423235687665194
6469.9877,0.000664801901799565,0.00034086229067867703
6470.8878,0.0006592898197958466,0.00033807579614071126
6471.788,0.0006543406611923196,0.00033557732994314376
6472.6881,0.000649618330232438,0.0003331945988428386
6473.5882,0.0006495611356629949,0.0003332043606556667
6474.4889,0.0006576296069837095,0.0003373828348208199
6475.389,0.0006629281692522161,0.0003401410382275538
6476.2892,0.0006583899892863402,0.00033785216286353264
6477.1893,0.000651804655007566,0.0003345121123761104
6478.0895,0.0006527971088760485,0.000335060713724756
6478.9901,0.0006587739349145397,0.0003381680707048958
6479.8902,0.0006619909899578613,0.00033985928056594014
6480.7904,0.0006622814849957775,0.0003400482339035512
6481.6905,0.0006593789911935221,0.00033859758025295826
6482.5907,0.0006483886069841949,0.00033299287859578754
6483.4913,0.0006340693614544548,0.00032567706361451553
6484.3914,0.0006300801864339634,0.00032366595526326763
6485.2916,0.0006396611784848135,0.00032862604143905596
6486.1917,0.0006524002986826912,0.000335209946650745
6487.0919,0.000659231421735257,0.0003387594358290441
6487.9925,0.0006606250991051619,0.00033951528843420396
6488.8926,0.000660950158165445,0.0003397220204818626
6489.7928,0.0006606566806619723,0.00033961083061841683
6490.6929,0.0006579351131892232,0.00033825128843327913
6491.5931,0.0006520774305086473,0.00033527892003062937
6492.4937,0.0006455995054916638,0.0003319869121723901
6493.3939,0.0006421138157283739,0.0003302329814064181
6494.294,0.000635726330875788,0.0003269860826372781
6495.1941,0.0006169933122467512,0.0003173877414470047
6496.0943,0.0005965395448735912,0.0003069018779431351
6496.9949,0.0005913907771431229,0.0003042884572167691
6497.8951,0.0005964036310139461,0.0003069034686327763
6498.7952,0.0006038512221398612,0.00031077210900330677
6499.6954,0.0006124586300567032,0.0003152386094367912
6500.5955,0.0006173324199186644,0.00031778417685944955
6501.4961,0.0006247309929222261,0.00032163017666600615
6502.3963,0.0006365223158347274,0.00032773882222549743
6503.2964,0.0006441023074936682,0.00033168024608720443
6504.1966,0.000648032492580105,0.00033374289061767677
6505.0967,0.0006498288138999204,0.00033470690730870304
6505.9973,0.0006502810139863024,0.000334978758292308
6506.8975,0.000653154068629595,0.0003364978376783463
6507.7976,0.0006559855270030371,0.00033799581781945203
6508.6978,0.0006541654075684043,0.00033709713620331134
6509.5979,0.0006494343948135022,0.00033469804344092965
6510.4985,0.000647599994867005,0.0003337913963861903
6511.3987,0.0006498369368104292,0.0003349832349378392
6512.2988,0.0006530728130617574,0.0003366903289077676
6513.199,0.0006542913153729081,0.0003373576342764177
6514.0991,0.0006533365463782833,0.00033690438940499063
6514.9998,0.000650595465721224,0.00033552980057581223
6515.8999,0.0006460802239162772,0.0003332397627611938
6516.8,0.0006402415999544002,0.0003302665170170674
6517.7002,0.000635816481508088,0.0003280218085203198
6518.6003,0.0006340380006678131,0.000327142136578571
6519.501,0.0006311957715203927,0.0003257133497064365
6520.4011,0.0006299794239625749,0.00032512328624081336
6521.3013,0.0006362031349064666,0.00032837322657660456
6522.2014,0.0006447992028012257,0.00033284852178277043
6523.1015,0.0006485283281304323,0.00033481220652918647
6524.0022,0.0006481915129788541,0.0003346770121688344
6524.9023,0.0006469546159357855,0.0003340769578254772
6525.8025,0.0006469660071080194,0.0003341214244439058
6526.7026,0.0006459252375009184,0.0003336224375608289
6527.6028,0.0006399759006576694,0.0003305877414523359
6528.5034,0.0006331809002558494,0.0003271154579100361
6529.4035,0.0006329107648498147,0.0003270136176552301
6530.3037,0.0006385427391466845,0.00032996160907075616
6531.2038,0.0006431353806675618,0.0003323731328786516
6532.104,0.0006420030552267573,0.0003318261911865109
6533.0046,0.0006361415320300332,0.00032883450683741456
6533.9047,0.0006291988002380824,0.00032528313393885225
6534.8049,0.0006258389538505468,0.0003235834254681223
6535.705,0.0006288039978680158,0.0003251539011536679
6536.6052,0.0006349188067629224,0.0003283536556580687
6537.5058,0.0006380390254168984,0.0003300052928663075
6538.4059,0.0006360347905951964,0.0003290065096550692
6539.3061,0.0006328655046044776,0.00032740476197411136
6540.2062,0.0006332503289289175,0.0003276415112883473
6541.1064,0.0006360906786237251,0.000329148930833675
6542.007,0.0006370047313226873,0.0003296598105197338
6542.9072,0.0006333046408019417,0.000327782611130089
6543.8073,0.0006273896943439118,0.0003247584760041946
6544.7074,0.0006233306567032099,0.0003226944242842169
6545.6076,0.0006213389727681718,0.000321700267364402
6546.5082,0.0006165127820825528,0.0003192381406108574
6547.4084,0.0006063563927652507,0.0003140150569416145
6548.3085,0.0006007614218983455,0.00031115325914227697
6549.2087,0.0006058956147914613,0.00031384840399282116
6550.1088,0.0006128591078482262,0.0003174918182659962
6551.0094,0.0006143872080451645,0.00031831994447245225
6551.9096,0.0006112853648991645,0.0003167491369094498
6552.8097,0.0006061726898127378,0.0003141358811408845
6553.7099,0.0006018979435283503,0.0003119563049814076
6554.61,0.0005963962246117797,0.0003091402142212466
6555.5106,0.0005867592142962671,0.0003041797230467423
6556.4108,0.0005766061178436285,0.0002989504942871804
6557.3109,0.0005710732121202938,0.00029611573634641175
6558.2111,0.000571482989264517,0.00029636210257081593
6559.1112,0.0005729707243072358,0.0002971675841302113
6560.0119,0.0005696653266656442,0.0002954870475708106
6560.912,0.0005607393225255969,0.0002908903332940495
6561.8121,0.000544036599177393,0.00028225782754641714
6562.7123,0.0005032391799811987,0.00026112106966019846
6563.6124,0.00043162987192844123,0.00022398995220515054
6564.5131,0.00038430376035252927,0.00019945332043175924
6565.4132,0.00041745631951372057,0.00021668418901840976
6566.3134,0.0004931912735408196,0.00025602425143918695
6567.2135,0.0005450270339569338,0.0002829653674997436
6568.1136,0.0005652834267918732,0.00029351547202631533
6569.0143,0.0005727843364133359,0.0002974441312001632
6569.9144,0.000573218075690325,0.00029770328485464824
6570.8146,0.0005701912850446443,0.0002961650422651045
6571.7147,0.000571589562027037,0.00029692513395468894
6572.6148,0.0005775199901221394,0.0003000399821121231
6573.5155,0.0005791076477179075,0.00030089908497178116
6574.4156,0.0005739909458364001,0.00029827442655069067
6575.3158,0.0005685392528723881,0.00029547506356101573
6576.2159,0.0005689544215227956,0.0002957244554987425
6577.1161,0.0005781167545849568,0.0003005209103055843
6578.0167,0.0005924841767422413,0.0003080245133531287
6578.9168,0.0006034686105186882,0.00031377081960300374
6579.817,0.0006092737320890794,0.00031682515552885305
6580.7171,0.0006104609630114728,0.00031747857023459977
6581.6173,0.0006063085828177642,0.000315354870323569
6582.5179,0.0006011823627030356,0.0003127241163358786
6583.418,0.0006025654744371981,0.0003134791516841688
6584.3182,0.0006094765402796354,0.00031711054216203917
6585.2183,0.0006142264166857846,0.00031961814455212854
6586.1185,0.0006148361837711991,0.0003199717189384672
6587.0191,0.00061371191101495,0.00031942284799128557
6587.9193,0.0006131799558431925,0.0003191821450297318
6588.8194,0.0006167835203331294,0.0003210942995938374
6589.7195,0.0006227646510944927,0.0003242447621296358
6590.6197,0.0006270483972706701,0.0003265120783745683
6591.5203,0.0006297853222962147,0.0003279743696253773
6592.4205,0.0006276669059207125,0.0003269081506216759
6593.3206,0.0006158719339119671,0.0003208012552040237
6594.2208,0.0005979332142568668,0.0003114923921969254
6595.1209,0.0005896948434697959,0.00030723535937703003
6596.0215,0.0006006267359265073,0.00031296634763049603
6596.9217,0.0006177584404466487,0.00032192948063228325
6597.8218,0.00062560899182222,0.0003260574321971328
6598.722,0.0006233203410912861,0.0003249013189326174
6599.6221,0.0006168509907016998,0.00032156552011692707
6600.5227,0.0006146055465746089,0.0003204311525618479
6601.4229,0.0006209846599883925,0.0003237935113037161
6602.323,0.0006304540608957619,0.0003287681287143868
6603.2232,0.0006344937560759377,0.00033091206513416547
6604.1233,0.0006324173823471364,0.0003298663498172013
6605.024,0.0006281982918203412,0.000327702650577283
6605.9241,0.0006234404026947474,0.0003252573259902628
6606.8242,0.0006200162830417938,0.00032350736021999257
6607.7244,0.0006191272112182747,0.00032307985704315713
6608.6245,0.0006174613682096048,0.000322246850475721
6609.5252,0.0006121371869794843,0.00031950420163445975
6610.4253,0.0006050083717846384,0.00031581886497520473
6611.3254,0.0006057518762269219,0.0003162425568854354
6612.2256,0.0006183227346611234,0.00032284169030686715
6613.1257,0.0006300181326605753,0.00032898513916080734
6614.0264,0.0006298731677737404,0.0003289464415503261
6614.9265,0.0006225903205463181,0.00032517957297596977
6615.8267,0.0006212504153960564,0.00032451620135536213
6616.7268,0.000628364472290848,0.00032826916800117255
6617.6269,0.0006333466801274364,0.00033090912127469385
6618.5276,0.0006331267290568488,0.00033083136398028414
6619.4277,0.0006326696722921463,0.00033062964007380834
6620.3279,0.0006344785228021803,0.00033161214413301765
6621.228,0.0006372552592870809,0.00033310077556346026
6622.1282,0.0006391376846233328,0.00033412221143808363
6623.0288,0.0006388700927179266,0.00033401978744047374
6623.9289,0.000635328789791276,0.0003322055225102859
6624.8291,0.000628779467222722,0.00032881780840965846
6625.7292,0.0006197123663479864,0.0003241125068861933
6626.6294,0.0006147286876481819,0.00032154202965264885
6627.53,0.0006190456149738131,0.0003238363295665208
6628.4301,0.0006256551064574923,0.0003273305340786312
6629.3303,0.000628400471201329,0.0003288036489149266
6630.2304,0.0006285575736521833,0.0003289226438956559
6631.1306,0.0006264711180305557,0.0003278674756970607
6632.0312,0.0006240183985085257,0.00032662036576002916
6632.9314,0.0006214484465611644,0.00032531157861361877
6633.8315,0.0006157816271105005,0.0003223811727473472
6634.7316,0.0006080745319650218,0.0003183818299500847
6635.6318,0.000605258479227394,0.0003169427715336251
6636.5324,0.0006121820678530044,0.00032060411336569194
6637.4326,0.0006227944063624274,0.00032619828370781254
6638.3327,0.0006286810162113509,0.0003293182346564118
6639.2329,0.0006292913792534141,0.00032967473861755776
6640.133,0.0006273119992128432,0.00032867443156701784
6641.0336,0.0006252840712170666,0.00032764846855873233
6641.9338,0.0006258255478381507,0.00032796876301158186
6642.8339,0.0006294365916411256,0.00032989792074470796
6643.7341,0.0006283258991917952,0.0003293524842222625
6644.6342,0.000617682130753537,0.00032380935505018146
6645.5348,0.0006092642074925862,0.0003194319885112091
6646.435,0.0006130956532144304,0.0003214765713596994
6647.3351,0.00062077605000909,0.0003255400130443324
6648.2353,0.0006225137752725651,0.0003264876172746981
6649.1354,0.0006203798482120128,0.00032540463666733447
6650.0361,0.0006216251141116299,0.00032609409322470126
6650.9362,0.0006269110016757874,0.00032890354304224205
6651.8363,0.0006305255709187423,0.00033083666308642685
6652.7365,0.0006305392661518933,0.00033088061492082187
6653.6366,0.0006296453472276821,0.00033044822757643676
6654.5373,0.0006289405997182817,0.00033011504589517304
6655.4374,0.0006282625805213944,0.00032979578233363686
6656.3375,0.0006290794030418295,0.00033026121281230585
6657.2377,0.0006299217613052139,0.00033074014423008116
6658.1378,0.0006288281673173491,0.0003302025802191744
6659.0385,0.0006286242948348066,0.0003301321589076263
6659.9386,0.0006293775668579001,0.000330564399165491
6660.8388,0.0006280775042964197,0.00032991814457288004
6661.7389,0.000625244001150673,0.0003284661498955756
6662.639,0.0006228562505489422,0.0003272480174864127
6663.5397,0.000618103296684508,0.0003247868124259843
6664.4398,0.0006087012787199515,0.00031988186977743096
6665.34,0.0006038646099197057,0.00031737525809844117
6666.2401,0.0006099020148939264,0.00032058383208012327
6667.1403,0.0006165738519103009,0.0003241266211280854
6668.0409,0.0006175728972172998,0.00032468773747403355
6668.941,0.0006164022942433576,0.00032410812989514773
6669.8412,0.0006168720046258379,0.0003243909667222632
6670.7413,0.0006201471406439108,0.00032614928469281503
6671.6415,0.0006239532991695294,0.0003281872890953262
6672.5421,0.0006255208584365012,0.00032904815650844143
6673.4422,0.0006250737482379843,0.00032884926905882094
6674.3424,0.000624529743967719,0.00032859934662906535
6675.2425,0.0006242207777663529,0.0003284730312662526
6676.1427,0.0006238825155672451,0.0003283312606383731
6677.0433,0.000622294449476739,0.000327531652934183
6677.9435,0.0006137073747237307,0.0003230476510522436
6678.8436,0.0005950959131587572,0.0003132853529836144
6679.7437,0.0005803410174126437,0.0003055513835329328
6680.6439,0.0005858941724892162,0.0003085091315916934
6681.5445,0.0006043168374873499,0.0003182448651839566
6682.4447,0.0006181184143410145,0.00032554889349196417
